2016-01-26  10.45  10.65   9.73   9.70  14916791.0  152572185.0
2016-01-25  10.70  10.84  10.69  10.54  13073055.0  140503479.0
2016-01-22  10.55  10.75  10.60  10.13  18451141.0  194244064.0
2016-01-21  10.85  11.24  10.35  10.31  25122358.0  272559805.0
2016-01-20  11.20  11.37  11.08  10.85  25469720.0  284682031.0
2016-01-19  10.67  11.53  11.32  10.65  24038834.0  268407896.0
2016-01-18  10.28  11.02  10.85  10.25  18616760.0  201936958.0
2016-01-15  10.78  11.18  10.72  10.46  29731093.0  326251367.0
2016-01-14   9.95  10.70  10.68   9.76  18790099.0  193806230.0
2016-01-13  10.89  11.04  10.20  10.18  18039304.0  193657320.0
2016-01-12  10.57  11.14  10.88  10.52  18901274.0  206151654.0
2016-01-11  11.34  11.71  10.72  10.68  23830525.0  268410870.0
2016-01-08  11.82  12.06  11.82  10.63  31855954.0  373088126.0
2016-01-07  12.00  12.16  11.26  11.23   8776672.0  102872563.0
2016-01-06  11.97  12.69  12.43  11.79  38154259.0  474589137.0
2016-01-05  10.83  12.17  11.93  10.76  46850008.0  547366816.0
2016-01-04  12.69  12.80  11.28  11.25  31084057.0  386672639.0

[198 rows x 6 columns]
2016-10-28 00:11:38 NORMAL 2356341326504 Thread-1 DEBUG:######## Stock:600151 Finished: Pass ########
2016-10-28 00:11:38 NORMAL 2356341326504 Thread-1 DEBUG:######## Start To Verify Stock:000568 ########
2016-10-28 00:11:38 NORMAL 2356341326504 Thread-1 DEBUG:Stock:000568 Getting Stock Data From Tushare
2016-10-28 00:11:39 NORMAL 2356341327720 Thread-9 DEBUG:Data:
2016-10-28 00:11:39 NORMAL 2356341327720 Thread-9 DEBUG:             open   high  close    low      volume       amount
date                                                           
2016-10-20  26.84  29.48  29.23  26.84  16207167.0  463847992.0
2016-10-19  26.49  26.88  26.80  26.36   5352171.0  142465784.0
2016-10-18  25.81  26.77  26.58  25.77   6504671.0  172447950.0
2016-10-17  26.28  26.55  25.96  25.61   3979811.0  103790146.0
2016-10-14  25.45  26.44  26.31  25.44   5837764.0  151619084.0
2016-10-13  25.56  26.17  25.74  25.55   4516486.0  116924521.0
2016-10-12  25.60  25.97  25.94  24.86   6493804.0  164245731.0
2016-10-11  25.36  25.86  25.74  25.22   3503686.0   89600209.0
2016-10-10  24.71  25.49  25.44  24.65   6722429.0  168584367.0
2016-09-30  24.60  24.87  24.72  24.51   1625336.0   40224907.0
2016-09-29  25.02  25.25  24.77  24.63   2950115.0   73289477.0
2016-09-28  25.55  25.69  25.25  24.90   5195347.0  131136918.0
2016-09-27  25.23  26.17  25.92  25.08   5557110.0  143172954.0
2016-09-26  25.07  25.68  25.29  24.77   4467748.0  113264387.0
2016-09-23  24.95  25.42  25.07  24.80   3309428.0   83182017.0
2016-09-22  24.89  25.27  24.95  24.80   2194692.0   54741004.0
2016-09-21  25.22  25.50  24.94  24.77   2918933.0   73155267.0
2016-09-20  24.90  25.00  24.78  24.49   3222552.0   79644174.0
2016-09-19  23.78  25.05  25.02  23.70   5731402.0  140873934.0
2016-09-14  24.40  24.86  24.09  23.80   3425856.0   83534433.0
2016-09-13  24.12  24.33  23.86  23.79   2019776.0   48237994.0
2016-09-12  24.00  24.90  24.05  23.50   4768441.0  116383088.0
2016-09-09  24.29  24.64  24.36  24.25   2384199.0   58387345.0
2016-09-08  24.30  24.40  24.28  24.15   1402161.0   34068244.0
2016-09-07  24.20  24.60  24.30  24.17   2247785.0   54874675.0
2016-09-06  24.25  24.35  24.30  23.52   2464367.0   59181550.0
2016-09-05  23.98  24.64  24.40  23.70   3081494.0   74774788.0
2016-09-02  24.25  24.25  23.96  23.60   1493329.0   35797533.0
2016-09-01  24.00  24.19  24.00  23.85   1908294.0   45866005.0
2016-08-31  24.30  24.35  23.93  23.87   2326129.0   55940550.0
...           ...    ...    ...    ...         ...          ...
2016-02-19  23.28  23.42  23.19  22.85   5053120.0  117069016.0
2016-02-18  23.90  24.61  23.50  23.46   6520224.0  156336453.0
2016-02-17  23.98  24.04  23.81  23.25   8513340.0  201513975.0
2016-02-16  23.51  24.25  24.06  23.20   9418283.0  224108159.0
2016-02-15  22.02  24.25  23.15  22.02   7855100.0  182337388.0
2016-02-05  22.95  23.88  23.34  22.73   8975253.0  211336100.0
2016-02-04  22.61  23.24  22.67  22.45   7736738.0  177003807.0
2016-02-03  21.86  23.25  22.61  21.36   7999871.0  178521063.0
2016-02-02  21.76  22.71  22.31  21.08   6845665.0  151706566.0
2016-02-01  21.23  22.15  21.36  20.24   7071464.0  148790486.0
2016-01-29  19.56  21.43  21.23  19.26   6626696.0  136281678.0
2016-01-28  19.75  20.47  19.48  19.34   4396292.0   87844573.0
2016-01-27  20.95  20.95  20.12  19.11   6012702.0  120196323.0
2016-01-26  23.16  23.42  21.20  21.20   5024822.0  111928151.0
2016-01-25  23.53  23.90  23.55  23.05   4180207.0   98645324.0
2016-01-22  23.62  23.91  23.47  22.62   5476719.0  128171851.0
2016-01-21  24.62  26.12  23.30  23.25   6901822.0  172318639.0
2016-01-20  23.95  26.45  25.61  22.95   9927940.0  243404885.0
2016-01-19  22.58  24.43  24.23  22.57   6152796.0  145738015.0
2016-01-18  21.16  23.20  22.72  21.16   5369768.0  121507922.0
2016-01-15  23.73  23.90  22.27  22.04   5098056.0  118051210.0
2016-01-14  21.91  24.14  23.88  21.10   5357129.0  123330386.0
2016-01-13  24.55  24.93  22.93  22.83   4658989.0  113290689.0
2016-01-12  24.25  25.04  24.34  23.10   5567499.0  135316135.0
2016-01-11  26.33  26.93  24.81  24.81   5791994.0  148188831.0
2016-01-08  28.89  29.74  27.56  25.81   7027132.0  195165185.0
2016-01-07  31.14  31.14  28.53  28.53   1647300.0   48468413.0
2016-01-06  31.14  32.41  31.71  30.60   5702397.0  180142958.0
2016-01-05  30.55  33.48  30.77  30.41   8979698.0  282054921.0
2016-01-04  37.74  37.74  33.79  33.79   5322242.0  189034817.0

[193 rows x 6 columns]
2016-10-28 00:11:39 NORMAL 2356341327720 Thread-9 DEBUG:######## Stock:600599 Finished: Pass ########
2016-10-28 00:11:39 NORMAL 2356341327720 Thread-9 DEBUG:######## Start To Verify Stock:000633 ########
2016-10-28 00:11:39 NORMAL 2356341327720 Thread-9 DEBUG:Stock:000633 Getting Stock Data From Tushare
2016-10-28 00:11:39 NORMAL 2356341327416 Thread-7 WARNING:Stock:600656 Network Problem To Get Data From Tushare
2016-10-28 00:11:39 NORMAL 2356341327416 Thread-7 WARNING:float division by zero
2016-10-28 00:11:39 NORMAL 2356341327416 Thread-7 DEBUG:######## Stock:600656 Finished: Network Problem ########
2016-10-28 00:11:39 NORMAL 2356341327416 Thread-7 DEBUG:######## Start To Verify Stock:601997 ########
2016-10-28 00:11:39 NORMAL 2356341327416 Thread-7 DEBUG:Stock:601997 Getting Stock Data From Tushare
